,timeStamp,price
836,Feb 03 2023,21.282384108860658
837,Feb 03 2023,21.162323051952562
838,Feb 03 2023,21.07615622627613
839,Feb 03 2023,21.099196458216657
840,Feb 03 2023,21.151183784986962
841,Feb 03 2023,21.231284431747735
842,Feb 03 2023,21.332125496792816
843,Feb 03 2023,21.368409372178657
844,Feb 03 2023,21.035591271553198
845,Feb 03 2023,21.21891690195788
846,Feb 03 2023,21.667165756736445
847,Feb 03 2023,21.565090968833687
848,Feb 03 2023,21.73488374726621
849,Feb 03 2023,21.338190814672796
850,Feb 03 2023,21.274750195835626
851,Feb 03 2023,21.225726945199654
852,Feb 03 2023,21.16114534964455
853,Feb 03 2023,21.351274549887428
854,Feb 04 2023,21.369736069430978
855,Feb 04 2023,21.32842666919167
856,Feb 04 2023,21.28278396707174
857,Feb 04 2023,21.228657085111895
858,Feb 04 2023,21.187208657684206
859,Feb 04 2023,21.151920873070726
860,Feb 04 2023,21.075219529656017
861,Feb 04 2023,21.13539488116443
862,Feb 04 2023,21.170463833106144
863,Feb 04 2023,21.148968391743864
